Timestamp,IR Presence (Lane 1–4),Vehicle Count,Avg Speed (km/h),Vehicle Types Detected,Vehicle Density (%),Traffic Congestion Level
32:55:00,"[0, 0, 1, 0]",180,40.0,"18 Cars, 67 Ambulance",57,Medium
32:56:00,"[0, 0, 1, 1]",135,38.6,"95 Vans, 19 Bikes, 27 Patrol",53,Medium
32:57:00,"[1, 1, 1, 1]",146,33.9,"89 Fire Extinguisher, 64 Patrol",90,High
32:58:00,"[0, 0, 1, 0]",107,31.4,"82 Cars, 71 Ambulance",58,Medium
32:59:00,"[0, 1, 1, 0]",166,45.9,"76 Bikes, 43 Cars, 89 Fire Extinguisher, 96 Patrol",37,Medium
33:00:00,"[1, 0, 1, 1]",64,35.6,"24 Cars, 100 Vans",75,High
33:01:00,"[0, 0, 1, 1]",116,34.4,"96 Ambulance, 21 Patrol",81,High
33:02:00,"[1, 1, 0, 0]",198,20.8,"40 Trucks, 44 Vans, 99 Trucks, 58 Bikes",46,Medium
33:03:00,"[1, 1, 1, 0]",107,30.2,"85 Ambulance, 17 Patrol, 37 Vans, 41 Vans",85,High
33:04:00,"[1, 0, 0, 1]",117,31.4,"47 Fire Extinguisher, 92 Ambulance",30,Medium
33:05:00,"[1, 1, 0, 1]",95,32.0,"89 Ambulance, 10 Ambulance, 14 Patrol, 28 Trucks",52,Medium
33:06:00,"[0, 1, 1, 1]",66,37.4,"78 Bikes, 43 Bikes, 55 Trucks, 63 Trucks",30,Low
33:07:00,"[1, 0, 0, 0]",118,36.0,"100 Patrol, 21 Vans, 78 Bikes, 65 Cars",67,Medium
33:08:00,"[1, 0, 1, 1]",112,38.2,"10 Patrol, 39 Patrol, 46 Bikes, 27 Vans",82,High
33:09:00,"[1, 0, 0, 1]",83,42.9,"65 Bikes, 49 Patrol",84,High
33:10:00,"[0, 1, 1, 0]",119,44.4,"28 Trucks, 98 Cars",55,Medium
33:11:00,"[0, 1, 1, 0]",97,41.5,"42 Cars, 42 Vans, 90 Trucks, 68 Cars",74,High
33:12:00,"[1, 0, 1, 0]",104,48.7,"28 Patrol, 70 Bikes, 19 Ambulance",36,Medium
33:13:00,"[0, 1, 1, 0]",180,20.5,"20 Trucks, 99 Trucks, 93 Cars",62,Medium
33:14:00,"[1, 1, 1, 1]",178,25.9,"30 Ambulance, 80 Vans",52,Medium
33:15:00,"[1, 1, 0, 1]",170,20.2,"85 Bikes, 87 Ambulance",53,Medium
33:16:00,"[0, 0, 0, 1]",167,39.4,"31 Patrol, 95 Patrol, 16 Cars, 43 Trucks",43,Medium
33:17:00,"[1, 1, 1, 1]",78,46.9,"18 Patrol, 74 Trucks, 88 Cars, 100 Ambulance",40,Low
33:18:00,"[1, 1, 0, 0]",166,27.3,"42 Vans, 10 Ambulance, 76 Trucks",75,High
33:19:00,"[0, 1, 0, 0]",175,47.8,"24 Patrol, 31 Fire Extinguisher, 36 Trucks, 35 Patrol",37,Medium
33:20:00,"[1, 1, 0, 1]",113,21.8,"23 Vans, 23 Vans",35,Medium
33:21:00,"[0, 0, 1, 1]",76,48.0,"92 Ambulance, 57 Fire Extinguisher, 61 Vans, 36 Patrol",39,Low
33:22:00,"[0, 0, 1, 1]",131,30.5,"98 Cars, 77 Cars",80,High
33:23:00,"[1, 1, 1, 0]",161,23.0,"40 Cars, 97 Patrol",74,High
33:24:00,"[0, 0, 1, 0]",50,34.6,"82 Ambulance, 51 Fire Extinguisher, 81 Cars",44,Low
33:25:00,"[1, 0, 0, 1]",96,27.7,"72 Cars, 28 Cars, 37 Patrol",48,Low
33:26:00,"[0, 0, 1, 1]",192,28.5,"18 Trucks, 50 Vans, 31 Fire Extinguisher",56,Medium
33:27:00,"[0, 1, 1, 1]",142,29.2,"49 Fire Extinguisher, 58 Bikes",73,High
33:28:00,"[0, 0, 1, 0]",64,44.1,"58 Vans, 55 Trucks",73,High
33:29:00,"[1, 0, 0, 0]",177,36.2,"73 Cars, 65 Fire Extinguisher",35,Medium
33:30:00,"[0, 0, 1, 0]",192,29.3,"78 Bikes, 87 Vans, 79 Fire Extinguisher",69,Medium
33:31:00,"[0, 0, 1, 1]",126,38.3,"37 Cars, 92 Ambulance, 85 Vans",57,Medium
33:32:00,"[1, 0, 1, 1]",111,41.5,"72 Patrol, 98 Patrol",69,Medium
33:33:00,"[0, 1, 0, 0]",192,28.2,"77 Patrol, 98 Trucks",71,High
33:34:00,"[0, 0, 0, 1]",148,32.4,"13 Cars, 42 Bikes, 87 Bikes, 67 Trucks",69,Medium
33:35:00,"[1, 0, 0, 0]",92,23.7,"96 Vans, 93 Vans, 82 Trucks, 58 Vans",74,High
33:36:00,"[0, 0, 0, 0]",100,25.4,"47 Patrol, 54 Fire Extinguisher, 54 Cars",47,Medium
33:37:00,"[0, 1, 1, 0]",78,40.4,"36 Fire Extinguisher, 23 Fire Extinguisher, 93 Ambulance",75,High
33:38:00,"[1, 1, 0, 0]",67,25.4,"17 Ambulance, 29 Fire Extinguisher, 19 Cars, 100 Cars",49,Low
33:39:00,"[0, 1, 0, 0]",150,35.8,"97 Cars, 94 Bikes, 50 Cars",55,Medium
33:40:00,"[1, 1, 1, 1]",164,41.3,"10 Trucks, 37 Bikes",79,High
33:41:00,"[0, 0, 0, 0]",149,23.2,"58 Cars, 19 Patrol, 67 Patrol",83,High
33:42:00,"[1, 1, 1, 0]",88,37.0,"56 Vans, 38 Ambulance, 16 Trucks, 85 Trucks",83,High
33:43:00,"[1, 0, 0, 1]",151,27.7,"50 Trucks, 74 Vans",55,Medium
33:44:00,"[1, 0, 0, 1]",106,48.9,"56 Fire Extinguisher, 25 Vans",44,Medium
33:45:00,"[0, 1, 0, 1]",71,34.5,"31 Cars, 43 Ambulance",67,Medium
33:46:00,"[1, 1, 1, 0]",191,44.2,"83 Ambulance, 66 Patrol, 46 Vans, 61 Patrol",44,Medium
33:47:00,"[1, 1, 1, 0]",58,36.5,"79 Ambulance, 99 Ambulance, 100 Bikes, 29 Cars",59,Medium
33:48:00,"[0, 0, 0, 1]",115,21.3,"51 Cars, 65 Bikes, 97 Trucks",47,Medium
33:49:00,"[1, 0, 0, 1]",180,39.0,"97 Trucks, 49 Patrol",44,Medium
33:50:00,"[0, 0, 1, 1]",67,48.5,"67 Patrol, 94 Cars, 51 Cars, 50 Bikes",87,High
33:51:00,"[1, 0, 0, 1]",82,38.0,"60 Ambulance, 89 Vans, 55 Ambulance",86,High
33:52:00,"[0, 1, 0, 1]",95,44.6,"13 Trucks, 12 Ambulance, 97 Patrol, 28 Ambulance",32,Low
33:53:00,"[0, 0, 0, 1]",110,46.5,"87 Vans, 34 Vans, 25 Patrol, 90 Patrol",53,Medium
33:54:00,"[1, 0, 0, 0]",147,26.8,"49 Patrol, 48 Patrol, 92 Vans",40,Medium
33:55:00,"[0, 0, 0, 1]",61,26.4,"76 Fire Extinguisher, 93 Fire Extinguisher",69,Medium
33:56:00,"[0, 0, 1, 1]",94,38.3,"21 Trucks, 22 Cars",55,Medium
33:57:00,"[0, 1, 1, 0]",144,32.3,"44 Vans, 72 Cars",69,Medium
33:58:00,"[0, 1, 0, 1]",109,45.2,"82 Trucks, 31 Cars",81,High
33:59:00,"[0, 1, 0, 0]",115,47.0,"39 Cars, 55 Cars",36,Medium
34:00:00,"[1, 0, 1, 1]",59,30.6,"11 Bikes, 75 Vans, 65 Ambulance",75,High
34:01:00,"[0, 1, 1, 1]",116,27.1,"23 Ambulance, 82 Fire Extinguisher, 27 Bikes, 12 Vans",35,Medium
34:02:00,"[0, 0, 0, 0]",158,43.4,"70 Vans, 63 Fire Extinguisher, 38 Vans, 22 Patrol",44,Medium
34:03:00,"[1, 0, 0, 0]",65,28.2,"88 Bikes, 77 Trucks, 96 Cars, 72 Vans",48,Low
34:04:00,"[1, 1, 1, 1]",147,44.7,"75 Fire Extinguisher, 85 Vans",89,High
34:05:00,"[1, 1, 1, 1]",122,32.7,"76 Cars, 90 Patrol",65,Medium
34:06:00,"[1, 1, 1, 1]",179,40.0,"50 Ambulance, 73 Cars, 40 Patrol",60,Medium
34:07:00,"[1, 0, 1, 1]",66,22.9,"59 Ambulance, 27 Ambulance",82,High
34:08:00,"[1, 1, 1, 0]",136,38.7,"44 Cars, 51 Bikes, 25 Cars",77,High
34:09:00,"[0, 1, 0, 1]",106,33.6,"87 Bikes, 93 Cars, 38 Ambulance, 21 Vans",72,High
34:10:00,"[0, 0, 1, 1]",119,37.6,"14 Bikes, 90 Bikes",33,Medium
34:11:00,"[1, 1, 0, 1]",147,25.0,"67 Patrol, 12 Fire Extinguisher, 94 Vans, 23 Cars",42,Medium
34:12:00,"[0, 1, 0, 1]",132,42.1,"42 Ambulance, 57 Ambulance",42,Medium
34:13:00,"[1, 1, 0, 1]",195,45.9,"18 Cars, 12 Bikes, 77 Fire Extinguisher",30,Medium
34:14:00,"[0, 0, 1, 1]",162,26.5,"96 Bikes, 71 Patrol, 77 Ambulance, 26 Cars",34,Medium
34:15:00,"[0, 1, 1, 1]",157,22.9,"14 Ambulance, 53 Cars",86,High
34:16:00,"[1, 1, 0, 1]",161,20.7,"83 Patrol, 54 Ambulance, 56 Vans",89,High
34:17:00,"[1, 1, 0, 1]",145,39.3,"90 Vans, 62 Fire Extinguisher",68,Medium
34:18:00,"[1, 0, 1, 0]",178,38.2,"40 Ambulance, 63 Ambulance, 70 Patrol, 59 Cars",56,Medium
34:19:00,"[1, 1, 1, 1]",88,36.4,"64 Patrol, 78 Patrol, 51 Bikes, 76 Patrol",75,High
34:20:00,"[0, 1, 0, 0]",147,27.0,"84 Patrol, 72 Fire Extinguisher, 23 Ambulance",45,Medium
34:21:00,"[0, 0, 0, 0]",63,31.7,"32 Vans, 26 Trucks",81,High
34:22:00,"[1, 0, 1, 1]",121,37.8,"97 Cars, 100 Bikes",72,High
34:23:00,"[1, 1, 0, 0]",68,34.9,"57 Patrol, 92 Cars, 10 Vans, 79 Vans",66,Medium
34:24:00,"[1, 0, 0, 0]",91,49.6,"35 Cars, 78 Bikes, 24 Vans",31,Low
34:25:00,"[1, 0, 0, 1]",75,24.1,"21 Cars, 31 Ambulance",42,Low
34:26:00,"[1, 1, 1, 1]",183,40.9,"90 Ambulance, 59 Bikes",67,Medium
34:27:00,"[0, 0, 1, 1]",81,32.1,"70 Cars, 33 Fire Extinguisher",37,Low
34:28:00,"[1, 1, 1, 1]",158,32.8,"90 Ambulance, 71 Trucks",50,Medium
34:29:00,"[0, 1, 0, 0]",145,41.5,"11 Fire Extinguisher, 91 Vans, 51 Trucks",36,Medium
34:30:00,"[0, 0, 0, 1]",186,40.8,"75 Trucks, 23 Vans",79,High
34:31:00,"[0, 1, 0, 1]",169,49.7,"98 Vans, 32 Cars",54,Medium
34:32:00,"[0, 1, 0, 1]",117,23.9,"83 Ambulance, 92 Vans",40,Medium
34:33:00,"[1, 0, 1, 0]",113,23.1,"56 Vans, 42 Ambulance, 35 Bikes, 78 Ambulance",41,Medium
34:34:00,"[1, 0, 1, 1]",97,41.7,"32 Cars, 98 Bikes, 66 Fire Extinguisher, 95 Vans",77,High
34:35:00,"[1, 0, 1, 0]",53,37.4,"30 Vans, 79 Ambulance",64,Medium
34:36:00,"[1, 0, 1, 1]",80,28.2,"88 Cars, 14 Vans, 69 Patrol, 87 Bikes",60,Medium
34:37:00,"[0, 1, 0, 1]",188,22.4,"33 Patrol, 36 Bikes, 70 Trucks, 96 Patrol",68,Medium
34:38:00,"[0, 0, 0, 1]",170,22.6,"38 Bikes, 90 Ambulance",30,Medium
34:39:00,"[0, 0, 1, 1]",102,46.8,"33 Cars, 64 Fire Extinguisher",84,High
34:40:00,"[0, 1, 0, 0]",108,25.8,"88 Cars, 90 Fire Extinguisher, 31 Vans",87,High
34:41:00,"[0, 1, 1, 1]",122,29.7,"40 Vans, 92 Bikes, 67 Cars, 99 Bikes",50,Medium
34:42:00,"[0, 1, 0, 1]",100,26.8,"89 Ambulance, 27 Trucks",71,High
34:43:00,"[1, 1, 1, 0]",128,30.6,"83 Bikes, 55 Patrol, 37 Cars",42,Medium
34:44:00,"[0, 0, 0, 1]",105,22.1,"93 Patrol, 43 Cars, 28 Trucks",81,High
34:45:00,"[0, 0, 1, 1]",127,35.6,"81 Fire Extinguisher, 61 Fire Extinguisher, 85 Vans, 57 Cars",86,High
34:46:00,"[1, 0, 1, 0]",198,22.0,"48 Ambulance, 87 Fire Extinguisher, 77 Patrol, 95 Ambulance",66,Medium
34:47:00,"[0, 1, 1, 0]",69,44.0,"38 Cars, 83 Bikes",88,High
34:48:00,"[0, 1, 1, 1]",126,27.0,"19 Trucks, 77 Bikes, 78 Vans",86,High
34:49:00,"[0, 0, 0, 1]",182,36.2,"17 Bikes, 61 Vans, 12 Ambulance, 10 Bikes",79,High
34:50:00,"[0, 0, 0, 0]",84,46.4,"55 Bikes, 68 Trucks, 24 Patrol",70,High
34:51:00,"[1, 1, 1, 1]",150,39.5,"91 Bikes, 16 Cars, 23 Trucks, 72 Fire Extinguisher",52,Medium
34:52:00,"[1, 0, 1, 1]",81,36.0,"82 Trucks, 83 Bikes, 55 Bikes",58,Medium
34:53:00,"[0, 0, 0, 1]",93,29.7,"86 Bikes, 13 Bikes, 60 Ambulance, 44 Patrol",33,Low
34:54:00,"[0, 1, 0, 1]",159,30.0,"20 Cars, 80 Cars, 89 Trucks, 66 Fire Extinguisher",74,High
34:55:00,"[1, 0, 0, 1]",88,40.1,"24 Cars, 97 Trucks",71,High
34:56:00,"[1, 0, 1, 0]",98,49.8,"33 Ambulance, 70 Bikes",58,Medium
34:57:00,"[0, 1, 1, 1]",83,39.9,"20 Patrol, 63 Trucks, 47 Bikes",51,Medium
34:58:00,"[0, 0, 0, 0]",95,36.7,"73 Ambulance, 26 Ambulance",88,High
34:59:00,"[0, 1, 1, 1]",195,41.9,"66 Trucks, 63 Bikes",67,Medium
35:00:00,"[0, 1, 0, 1]",151,34.0,"41 Ambulance, 18 Fire Extinguisher, 87 Patrol, 25 Bikes",43,Medium
35:01:00,"[1, 0, 1, 1]",149,21.8,"70 Vans, 44 Bikes, 41 Vans, 10 Trucks",50,Medium
35:02:00,"[0, 0, 0, 1]",58,36.9,"95 Vans, 67 Fire Extinguisher",43,Low
35:03:00,"[1, 0, 0, 1]",79,48.7,"19 Fire Extinguisher, 59 Vans, 100 Ambulance",85,High
35:04:00,"[1, 0, 0, 1]",158,25.3,"28 Fire Extinguisher, 53 Patrol",43,Medium
35:05:00,"[1, 0, 1, 1]",111,40.7,"47 Cars, 65 Vans",70,High
35:06:00,"[1, 0, 1, 0]",179,26.0,"65 Vans, 44 Patrol",58,Medium
35:07:00,"[1, 1, 0, 0]",136,36.1,"18 Patrol, 71 Patrol, 50 Fire Extinguisher, 71 Vans",43,Medium
35:08:00,"[0, 1, 1, 1]",114,22.9,"69 Fire Extinguisher, 98 Fire Extinguisher, 86 Vans",66,Medium
35:09:00,"[1, 0, 0, 0]",73,33.5,"39 Ambulance, 88 Trucks, 45 Ambulance, 73 Cars",71,High
35:10:00,"[1, 1, 0, 1]",111,42.7,"23 Cars, 32 Cars",80,High
35:11:00,"[0, 1, 1, 1]",154,30.4,"16 Patrol, 27 Ambulance, 71 Trucks, 91 Vans",88,High
35:12:00,"[0, 1, 0, 0]",93,39.9,"68 Vans, 85 Ambulance, 14 Cars",61,Medium
35:13:00,"[1, 0, 1, 1]",83,43.9,"10 Patrol, 27 Cars, 37 Ambulance, 54 Ambulance",75,High
35:14:00,"[1, 1, 1, 1]",131,47.8,"50 Ambulance, 15 Bikes",42,Medium
35:15:00,"[1, 0, 0, 0]",89,27.0,"57 Ambulance, 54 Vans, 50 Patrol",81,High
35:16:00,"[0, 0, 0, 0]",121,32.0,"86 Bikes, 72 Trucks, 78 Vans",76,High
35:17:00,"[1, 0, 0, 0]",192,24.6,"90 Fire Extinguisher, 35 Ambulance, 32 Patrol, 27 Ambulance",62,Medium
35:18:00,"[1, 1, 1, 1]",137,49.8,"99 Fire Extinguisher, 76 Patrol, 24 Bikes, 30 Patrol",71,High
35:19:00,"[0, 1, 1, 1]",104,47.8,"41 Cars, 44 Vans, 42 Ambulance, 52 Cars",57,Medium
35:20:00,"[1, 1, 1, 1]",75,36.2,"87 Cars, 62 Fire Extinguisher, 40 Vans, 42 Patrol",60,Medium
35:21:00,"[0, 0, 0, 0]",140,45.3,"30 Vans, 48 Vans",71,High
35:22:00,"[0, 1, 1, 1]",106,35.6,"32 Cars, 73 Bikes, 40 Trucks",58,Medium
35:23:00,"[1, 0, 1, 1]",74,38.7,"98 Trucks, 49 Patrol",39,Low
35:24:00,"[1, 1, 0, 0]",198,22.7,"14 Cars, 18 Ambulance, 45 Bikes, 81 Fire Extinguisher",76,High
35:25:00,"[0, 0, 1, 0]",58,42.7,"97 Fire Extinguisher, 78 Patrol, 82 Fire Extinguisher, 11 Trucks",34,Low
35:26:00,"[1, 1, 0, 1]",62,23.8,"86 Bikes, 14 Cars, 43 Trucks",55,Medium
35:27:00,"[1, 0, 1, 0]",77,44.8,"23 Ambulance, 78 Bikes, 17 Cars, 18 Cars",83,High
35:28:00,"[0, 1, 1, 0]",128,43.5,"20 Cars, 51 Patrol, 16 Trucks",35,Medium
35:29:00,"[1, 1, 1, 1]",188,41.3,"39 Fire Extinguisher, 90 Trucks, 70 Vans, 38 Trucks",68,Medium
35:30:00,"[1, 0, 0, 1]",54,21.1,"69 Patrol, 20 Ambulance, 10 Bikes, 57 Patrol",86,High
35:31:00,"[1, 1, 0, 1]",55,29.1,"13 Cars, 74 Trucks",53,Medium
35:32:00,"[0, 1, 0, 0]",130,27.9,"70 Patrol, 95 Vans",73,High
35:33:00,"[1, 1, 1, 0]",58,30.8,"73 Fire Extinguisher, 28 Patrol",38,Low
35:34:00,"[0, 0, 0, 0]",52,22.6,"36 Fire Extinguisher, 96 Trucks, 31 Cars, 23 Cars",73,High
35:35:00,"[0, 1, 0, 1]",100,48.1,"93 Cars, 12 Ambulance, 93 Bikes",84,High
35:36:00,"[0, 0, 0, 1]",177,36.6,"45 Bikes, 98 Cars, 32 Ambulance, 33 Vans",60,Medium
35:37:00,"[0, 0, 1, 1]",78,29.2,"89 Vans, 43 Vans, 99 Patrol, 95 Bikes",52,Medium
35:38:00,"[0, 0, 1, 0]",191,31.9,"15 Fire Extinguisher, 68 Cars, 31 Trucks",47,Medium
35:39:00,"[0, 0, 0, 1]",84,33.4,"97 Fire Extinguisher, 51 Cars, 80 Vans, 58 Vans",33,Low
35:40:00,"[1, 1, 0, 0]",58,38.0,"28 Fire Extinguisher, 64 Fire Extinguisher, 33 Bikes, 42 Ambulance",74,High
35:41:00,"[1, 1, 1, 0]",185,35.5,"27 Bikes, 35 Bikes, 97 Patrol, 83 Ambulance",64,Medium
35:42:00,"[1, 0, 1, 1]",98,47.6,"64 Cars, 21 Patrol, 39 Ambulance",84,High
35:43:00,"[1, 1, 1, 1]",166,34.9,"29 Bikes, 18 Trucks, 93 Trucks",85,High
35:44:00,"[0, 0, 0, 1]",99,49.8,"60 Trucks, 80 Fire Extinguisher",58,Medium
35:45:00,"[0, 1, 1, 1]",96,45.5,"31 Fire Extinguisher, 50 Ambulance, 66 Ambulance, 31 Patrol",85,High
35:46:00,"[0, 0, 1, 1]",100,26.3,"42 Trucks, 19 Ambulance",47,Medium
35:47:00,"[0, 1, 1, 0]",167,47.9,"22 Vans, 19 Bikes",80,High
35:48:00,"[1, 0, 1, 0]",150,23.5,"66 Trucks, 11 Trucks, 32 Trucks, 54 Fire Extinguisher",80,High
35:49:00,"[1, 1, 1, 1]",157,44.5,"54 Fire Extinguisher, 79 Trucks",65,Medium
35:50:00,"[0, 0, 0, 1]",108,31.4,"59 Trucks, 80 Bikes, 26 Ambulance",67,Medium
35:51:00,"[1, 1, 0, 0]",122,46.3,"68 Patrol, 16 Ambulance",70,High
35:52:00,"[0, 1, 1, 1]",64,46.0,"35 Ambulance, 56 Patrol",76,High
35:53:00,"[0, 0, 0, 0]",89,44.2,"72 Vans, 99 Fire Extinguisher, 16 Bikes, 70 Fire Extinguisher",59,Medium
35:54:00,"[1, 0, 1, 1]",89,43.7,"100 Cars, 59 Ambulance",63,Medium
35:55:00,"[0, 1, 1, 1]",139,29.1,"88 Patrol, 55 Patrol",59,Medium
35:56:00,"[1, 1, 0, 1]",170,22.4,"95 Fire Extinguisher, 81 Vans, 30 Vans, 41 Fire Extinguisher",43,Medium
35:57:00,"[0, 0, 1, 0]",93,32.1,"34 Patrol, 28 Bikes, 80 Bikes, 60 Ambulance",44,Low
35:58:00,"[1, 1, 1, 0]",58,25.2,"94 Cars, 37 Trucks, 40 Vans, 53 Patrol",89,High
35:59:00,"[1, 1, 0, 0]",62,40.8,"31 Vans, 92 Fire Extinguisher, 34 Bikes",84,High
36:00:00,"[0, 0, 0, 0]",106,30.4,"27 Vans, 22 Cars",68,Medium
36:01:00,"[1, 0, 0, 1]",147,49.3,"58 Bikes, 20 Ambulance, 55 Cars, 13 Fire Extinguisher",50,Medium
36:02:00,"[1, 1, 1, 1]",195,39.2,"10 Ambulance, 38 Trucks, 97 Trucks",85,High
36:03:00,"[1, 1, 0, 1]",193,44.7,"83 Ambulance, 74 Bikes, 28 Vans, 100 Cars",56,Medium
36:04:00,"[1, 1, 0, 0]",195,24.0,"48 Fire Extinguisher, 22 Fire Extinguisher, 36 Bikes, 28 Bikes",85,High
36:05:00,"[0, 0, 1, 1]",194,45.9,"64 Ambulance, 89 Ambulance, 49 Fire Extinguisher, 40 Ambulance",31,Medium
36:06:00,"[0, 0, 1, 1]",110,47.7,"49 Patrol, 77 Cars",57,Medium
36:07:00,"[0, 1, 0, 1]",83,34.6,"20 Fire Extinguisher, 16 Bikes, 31 Vans",60,Medium
36:08:00,"[0, 0, 1, 0]",115,38.2,"59 Bikes, 34 Bikes, 37 Cars, 32 Ambulance",44,Medium
36:09:00,"[0, 0, 0, 0]",200,42.9,"20 Ambulance, 17 Fire Extinguisher, 99 Cars, 18 Bikes",75,High
36:10:00,"[1, 0, 1, 1]",71,25.2,"45 Trucks, 43 Trucks",88,High
36:11:00,"[0, 1, 1, 1]",113,35.1,"54 Ambulance, 40 Trucks, 62 Trucks, 89 Bikes",73,High
36:12:00,"[0, 0, 0, 1]",146,32.0,"43 Patrol, 75 Fire Extinguisher, 22 Patrol",56,Medium
36:13:00,"[0, 0, 1, 1]",141,24.4,"99 Bikes, 19 Bikes, 35 Fire Extinguisher",35,Medium
36:14:00,"[1, 1, 0, 1]",167,31.0,"62 Patrol, 36 Vans, 72 Fire Extinguisher",76,High
36:15:00,"[1, 1, 1, 1]",65,22.0,"34 Trucks, 54 Patrol",67,Medium
36:16:00,"[1, 1, 0, 0]",110,20.8,"59 Cars, 61 Fire Extinguisher, 27 Trucks, 56 Fire Extinguisher",55,Medium
36:17:00,"[0, 0, 0, 0]",105,24.1,"33 Fire Extinguisher, 59 Ambulance, 53 Patrol, 76 Bikes",60,Medium
36:18:00,"[0, 0, 1, 1]",109,48.9,"77 Bikes, 77 Cars, 55 Bikes, 83 Bikes",84,High
36:19:00,"[0, 0, 1, 0]",124,36.5,"61 Cars, 62 Trucks, 87 Ambulance, 14 Vans",83,High
36:20:00,"[0, 0, 0, 0]",158,49.0,"40 Fire Extinguisher, 35 Trucks, 34 Patrol, 18 Ambulance",68,Medium
36:21:00,"[1, 1, 0, 1]",132,33.0,"61 Vans, 92 Trucks, 46 Vans, 15 Ambulance",53,Medium
36:22:00,"[1, 1, 1, 1]",161,29.4,"58 Ambulance, 17 Ambulance, 98 Fire Extinguisher",82,High
36:23:00,"[0, 0, 0, 0]",164,35.2,"24 Cars, 66 Vans",44,Medium
36:24:00,"[1, 1, 0, 1]",127,33.2,"11 Ambulance, 10 Ambulance, 69 Patrol",75,High
36:25:00,"[1, 0, 0, 0]",83,23.2,"23 Ambulance, 34 Trucks, 34 Vans, 77 Vans",34,Low
36:26:00,"[1, 1, 0, 0]",146,39.2,"32 Vans, 93 Patrol",58,Medium
36:27:00,"[0, 0, 0, 1]",119,26.5,"36 Trucks, 88 Vans, 49 Fire Extinguisher",88,High
36:28:00,"[0, 0, 0, 1]",146,38.6,"97 Cars, 99 Vans",40,Medium
36:29:00,"[1, 0, 0, 1]",131,39.5,"79 Bikes, 10 Ambulance, 25 Trucks",69,Medium
36:30:00,"[1, 1, 1, 0]",114,24.6,"38 Trucks, 81 Trucks, 37 Bikes, 60 Trucks",77,High
36:31:00,"[0, 1, 1, 0]",117,21.8,"53 Ambulance, 64 Bikes, 33 Vans, 26 Trucks",38,Medium
36:32:00,"[1, 0, 0, 0]",198,43.4,"93 Fire Extinguisher, 20 Bikes, 42 Bikes",35,Medium
36:33:00,"[0, 0, 0, 0]",150,33.8,"59 Vans, 80 Fire Extinguisher",81,High
36:34:00,"[1, 1, 0, 0]",83,21.7,"100 Ambulance, 45 Cars, 98 Fire Extinguisher",80,High
36:35:00,"[0, 0, 1, 0]",130,49.8,"13 Vans, 38 Cars, 92 Ambulance",35,Medium
36:36:00,"[1, 1, 1, 0]",79,21.7,"97 Trucks, 85 Vans",85,High
36:37:00,"[1, 0, 0, 0]",195,40.9,"16 Fire Extinguisher, 50 Ambulance, 73 Ambulance",81,High
36:38:00,"[0, 0, 0, 0]",65,49.5,"58 Cars, 88 Bikes, 54 Ambulance, 29 Trucks",30,Low
36:39:00,"[1, 1, 1, 1]",184,27.2,"32 Vans, 93 Patrol, 77 Trucks",61,Medium
36:40:00,"[1, 0, 0, 0]",189,24.3,"99 Cars, 55 Fire Extinguisher, 87 Patrol, 43 Patrol",74,High
36:41:00,"[1, 1, 1, 1]",127,23.6,"26 Trucks, 73 Trucks",51,Medium
36:42:00,"[1, 1, 1, 0]",65,29.1,"89 Patrol, 21 Fire Extinguisher, 16 Cars",89,High
36:43:00,"[1, 1, 0, 0]",144,23.0,"16 Trucks, 26 Vans, 67 Cars, 67 Fire Extinguisher",60,Medium
36:44:00,"[1, 0, 0, 1]",50,40.8,"12 Patrol, 92 Fire Extinguisher",88,High
36:45:00,"[0, 0, 1, 1]",146,21.9,"72 Trucks, 98 Fire Extinguisher",48,Medium
36:46:00,"[0, 1, 1, 0]",137,35.3,"25 Fire Extinguisher, 53 Fire Extinguisher",46,Medium
36:47:00,"[1, 0, 0, 0]",144,49.9,"100 Fire Extinguisher, 66 Vans, 41 Trucks",68,Medium
36:48:00,"[1, 0, 1, 0]",184,44.4,"13 Vans, 27 Fire Extinguisher, 24 Vans, 24 Bikes",57,Medium
36:49:00,"[0, 1, 0, 0]",82,38.5,"70 Fire Extinguisher, 22 Ambulance, 34 Bikes, 19 Cars",67,Medium
36:50:00,"[0, 0, 0, 0]",171,29.2,"88 Trucks, 85 Bikes, 94 Cars, 97 Vans",61,Medium
36:51:00,"[1, 0, 1, 1]",117,38.7,"26 Fire Extinguisher, 78 Bikes",77,High
36:52:00,"[0, 0, 0, 1]",130,35.8,"19 Fire Extinguisher, 31 Patrol, 92 Vans, 95 Cars",90,High
36:53:00,"[0, 0, 0, 1]",92,32.8,"63 Patrol, 70 Bikes, 25 Fire Extinguisher",74,High
36:54:00,"[1, 0, 0, 1]",79,23.9,"31 Patrol, 71 Trucks",31,Low
36:55:00,"[0, 1, 0, 1]",116,46.6,"66 Trucks, 50 Patrol, 14 Patrol, 61 Cars",62,Medium
36:56:00,"[1, 1, 1, 0]",61,33.5,"72 Trucks, 62 Ambulance, 92 Trucks",71,High
36:57:00,"[0, 0, 1, 0]",127,25.8,"15 Ambulance, 90 Fire Extinguisher",39,Medium
36:58:00,"[1, 0, 1, 1]",130,31.0,"29 Fire Extinguisher, 19 Ambulance, 12 Vans",73,High
36:59:00,"[0, 1, 1, 1]",158,32.4,"91 Bikes, 45 Ambulance, 78 Patrol",55,Medium
